#	Atomic	number	Z=	22	Date:24-03-2020											
																
#	Number	Shelli	2Ji	Eigi	--->	Shellf	2Jf	Eigf	Energy(eV)	BranchingRatio	LevelRadYield	Intensity(eV)	Weight(%)	RadWidth(eV)	AugWidth(eV)	TotWidth(eV)
	8575	M1	5	4	--->	M3	3	10	2.0249960E+01	2.9468090E-03	1.4964240E-05	5.9530510E-08	6.7000000E+00	1.4288590E-04	1.9378590E+00	1.9380010E+00
	8576	M1	5	4	--->	M3	5	1	3.8319240E+01	2.8732160E-04	1.4964240E-05	1.0983700E-08	6.7000000E+00	2.0613790E-05	1.2931530E+00	1.2931740E+00
	8577	M1	5	4	--->	M3	5	2	3.6332870E+01	2.8910550E-06	1.4964240E-05	1.0478990E-10	6.7000000E+00	2.0796720E-05	1.2935910E+00	1.2936110E+00
	8578	M1	5	4	--->	M3	5	4	3.5175240E+01	4.2568980E-03	1.4964240E-05	1.4938040E-07	6.7000000E+00	2.1042220E-05	1.2898290E+00	1.2898500E+00
	8579	M1	5	4	--->	M3	5	5	3.4940770E+01	1.0078420E-04	1.4964240E-05	3.5130830E-09	6.7000000E+00	2.0910300E-05	1.2910370E+00	1.2910580E+00
	8580	M1	5	4	--->	M3	5	6	3.4836970E+01	2.1721570E-01	1.4964240E-05	7.5490980E-06	6.7000000E+00	2.1323190E-05	1.3795940E+00	1.3796150E+00
	8581	M1	5	4	--->	M3	5	8	3.2261520E+01	9.0410240E-05	1.4964240E-05	2.9098180E-09	6.7000000E+00	2.1681280E-05	1.2844410E+00	1.2844630E+00
	8582	M1	5	4	--->	M3	5	9	3.0450150E+01	1.3267300E-03	1.4964240E-05	4.0302810E-08	6.7000000E+00	2.1506890E-05	1.2866300E+00	1.2866510E+00
	8583	M1	5	4	--->	M3	5	10	2.4253330E+01	8.7614770E-02	1.4964240E-05	2.1198840E-06	6.7000000E+00	9.0890350E-05	3.1823390E+00	3.1824290E+00
	8584	M1	5	4	--->	M3	5	11	1.8990910E+01	1.2850240E-03	1.4964240E-05	2.4345590E-08	6.7000000E+00	1.8293840E-04	2.1121080E+00	2.1122910E+00
	8585	M1	5	4	--->	M3	7	1	3.8240830E+01	5.1420430E-05	1.4964240E-05	1.9616720E-09	6.7000000E+00	2.0550480E-05	1.2935640E+00	1.2935850E+00
	8586	M1	5	4	--->	M3	7	3	3.5140750E+01	2.3874430E-03	1.4964240E-05	8.3696530E-08	6.7000000E+00	2.1078300E-05	1.2876840E+00	1.2877050E+00
	8587	M1	5	4	--->	M3	7	4	3.4646490E+01	2.5562380E-03	1.4964240E-05	8.8353530E-08	6.7000000E+00	2.1293230E-05	1.3826030E+00	1.3826250E+00
	8588	M1	5	4	--->	M3	7	5	3.3239490E+01	6.0723120E-02	1.4964240E-05	2.0135930E-06	6.7000000E+00	2.1937590E-05	1.3991090E+00	1.3991310E+00
	8589	M1	5	4	--->	M3	7	6	3.3130210E+01	4.7355840E-01	1.4964240E-05	1.5651680E-05	6.7000000E+00	2.1379330E-05	1.3053230E+00	1.3053450E+00
	8590	M1	5	4	--->	M3	7	7	3.2366070E+01	6.5782370E-05	1.4964240E-05	2.1240410E-09	6.7000000E+00	2.1415490E-05	1.2842030E+00	1.2842240E+00
	8591	M1	5	4	--->	M3	7	8	2.9930430E+01	3.3852420E-02	1.4964240E-05	1.0108020E-06	6.7000000E+00	2.1683970E-05	1.2841720E+00	1.2841940E+00
	8592	M1	5	4	--->	M3	9	1	3.6396730E+01	2.3257610E-10	1.4964240E-05	8.4448300E-15	6.7000000E+00	2.0902600E-05	1.2907090E+00	1.2907300E+00
	8593	M1	5	4	--->	M3	9	2	3.5193070E+01	1.8545200E-12	1.4964240E-05	6.5110640E-17	6.7000000E+00	2.1090150E-05	1.2863740E+00	1.2863950E+00
	8594	M1	5	4	--->	M3	9	5	2.9982480E+01	2.5389650E-12	1.4964240E-05	7.5942990E-17	6.7000000E+00	2.1626700E-05	1.2828030E+00	1.2828250E+00
	8595	M1	5	4	--->	M4	3	1	6.9397330E+01	1.7616140E-04	1.4964240E-05	1.2195980E-08	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8596	M1	5	4	--->	M4	5	1	6.9356760E+01	4.6337700E-05	1.4964240E-05	3.2061710E-09	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8597	M1	5	4	--->	N1	1	1	7.1558970E+01	1.6229690E-13	1.4964240E-05	1.1586110E-17	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8598	M1	5	4	--->	N1	1	2	7.0762180E+01	1.0453430E-08	1.4964240E-05	7.3794400E-13	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8599	M1	5	4	--->	N1	1	3	6.7957030E+01	1.0023110E-11	1.4964240E-05	6.7951720E-16	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8600	M1	5	4	--->	N1	3	1	7.3155840E+01	2.6739670E-12	1.4964240E-05	1.9515000E-16	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8601	M1	5	4	--->	N1	3	2	7.1555720E+01	1.3561100E-12	1.4964240E-05	9.6806110E-17	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8602	M1	5	4	--->	N1	3	3	7.1539110E+01	1.4661750E-12	1.4964240E-05	1.0463880E-16	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8603	M1	5	4	--->	N1	3	4	7.0750590E+01	3.1618670E-09	1.4964240E-05	2.2317060E-13	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8604	M1	5	4	--->	N1	5	1	7.3145350E+01	9.6062280E-13	1.4964240E-05	7.0097570E-17	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8605	M1	5	4	--->	N1	5	2	7.2407990E+01	8.2042820E-08	1.4964240E-05	5.9263930E-12	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8606	M1	5	4	--->	N1	5	3	7.1561750E+01	7.5838040E-11	1.4964240E-05	5.4141640E-15	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8607	M1	5	4	--->	N1	5	4	7.1523930E+01	6.7476500E-11	1.4964240E-05	4.8146780E-15	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8608	M1	5	4	--->	N1	7	1	7.3130840E+01	2.6929840E-12	1.4964240E-05	1.9647060E-16	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8609	M1	5	4	--->	N1	7	2	7.2377360E+01	7.4851670E-09	1.4964240E-05	5.4046500E-13	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8610	M1	5	4	--->	N1	7	3	7.0817950E+01	1.8142780E-13	1.4964240E-05	1.2817710E-17	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8611	M1	5	4	--->	N1	9	1	7.3112530E+01	3.5450680E-13	1.4964240E-05	2.5857090E-17	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8612	M1	5	4	--->	N1	9	2	7.0817970E+01	1.1236420E-11	1.4964240E-05	7.9384310E-16	6.7000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8613	M1	7	1	--->	M1	3	1	3.5030000E-02	3.3173970E-23	9.7938420E-06	1.0116680E-30	8.9000000E+00	4.0579590E-05	3.8693760E+00	3.8694170E+00
	8614	M1	7	1	--->	M1	5	1	2.0320000E-02	6.1704800E-15	9.7938420E-06	1.0915490E-22	8.9000000E+00	4.0689430E-05	4.1767950E+00	4.1768350E+00
	8615	M1	7	1	--->	M2	3	4	2.9017280E+01	7.6635480E-13	9.7938420E-06	1.9359190E-17	8.9000000E+00	2.1906840E-05	2.0933500E+00	2.0933720E+00
	8616	M1	7	1	--->	M2	3	5	2.8108350E+01	1.5811520E-13	9.7938420E-06	3.8690960E-18	8.9000000E+00	2.2232660E-05	2.1058370E+00	2.1058590E+00
	8617	M1	7	1	--->	M2	3	6	2.6359610E+01	3.7105710E-12	9.7938420E-06	8.5149150E-17	8.9000000E+00	2.2877350E-05	2.0859030E+00	2.0859260E+00
	8618	M1	7	1	--->	M2	5	3	3.0348280E+01	7.9359720E-06	9.7938420E-06	2.0966930E-10	8.9000000E+00	2.2169180E-05	2.0916080E+00	2.0916300E+00
	8619	M1	7	1	--->	M2	5	7	2.6916520E+01	1.4249060E-05	9.7938420E-06	3.3389170E-10	8.9000000E+00	2.2908650E-05	2.2221520E+00	2.2221750E+00
	8620	M1	7	1	--->	M2	7	2	3.0465800E+01	1.6507130E-02	9.7938420E-06	4.3780920E-07	8.9000000E+00	2.2164630E-05	2.0923830E+00	2.0924050E+00
	8621	M1	7	1	--->	M2	7	9	1.8108100E+01	1.3716450E-05	9.7938420E-06	2.1622960E-10	8.9000000E+00	9.3865020E-05	4.0903100E+00	4.0904040E+00
	8622	M1	7	1	--->	M2	9	3	2.7388820E+01	4.1816210E-05	9.7938420E-06	9.9705380E-10	8.9000000E+00	2.2270110E-05	2.0951010E+00	2.0951230E+00
	8623	M1	7	1	--->	M2	9	4	2.7140310E+01	4.6593100E-04	9.7938420E-06	1.1008720E-08	8.9000000E+00	2.2517430E-05	2.0926060E+00	2.0926280E+00
	8624	M1	7	1	--->	M3	3	1	3.2572370E+01	3.6284200E-11	9.7938420E-06	1.0288860E-15	8.9000000E+00	2.1852710E-05	2.0934180E+00	2.0934400E+00
	8625	M1	7	1	--->	M3	3	2	3.0371490E+01	7.0875820E-14	9.7938420E-06	1.8739790E-18	8.9000000E+00	2.1987920E-05	2.0944980E+00	2.0945200E+00
	8626	M1	7	1	--->	M3	3	3	2.9390660E+01	1.3084760E-11	9.7938420E-06	3.3479240E-16	8.9000000E+00	2.2297580E-05	2.0894070E+00	2.0894290E+00
	8627	M1	7	1	--->	M3	3	7	2.4812080E+01	1.0125820E-12	9.7938420E-06	2.1872280E-17	8.9000000E+00	2.2790850E-05	2.0881000E+00	2.0881230E+00
	8628	M1	7	1	--->	M3	3	8	2.4350320E+01	1.3270690E-16	9.7938420E-06	2.8131880E-21	8.9000000E+00	2.3214080E-05	2.0810930E+00	2.0811160E+00
	8629	M1	7	1	--->	M3	3	9	2.2427990E+01	4.9875910E-16	9.7938420E-06	9.7382700E-21	8.9000000E+00	2.2816490E-05	2.0872580E+00	2.0872800E+00
	8630	M1	7	1	--->	M3	3	10	1.4448200E+01	3.3220280E-14	9.7938420E-06	4.1784730E-19	8.9000000E+00	1.4414790E-04	2.7393040E+00	2.7394480E+00
	8631	M1	7	1	--->	M3	5	1	3.2517480E+01	1.7663210E-01	9.7938420E-06	5.0001970E-06	8.9000000E+00	2.1875770E-05	2.0945990E+00	2.0946210E+00
	8632	M1	7	1	--->	M3	5	2	3.0531110E+01	4.7984850E-04	9.7938420E-06	1.2754030E-08	8.9000000E+00	2.2058700E-05	2.0950360E+00	2.0950580E+00
	8633	M1	7	1	--->	M3	5	4	2.9373480E+01	3.4388270E-02	9.7938420E-06	8.7935920E-07	8.9000000E+00	2.2304210E-05	2.0912740E+00	2.0912960E+00
	8634	M1	7	1	--->	M3	5	5	2.9139010E+01	1.1895940E-02	9.7938420E-06	3.0176870E-07	8.9000000E+00	2.2172280E-05	2.0924820E+00	2.0925040E+00
	8635	M1	7	1	--->	M3	5	6	2.9035210E+01	1.3590490E-05	9.7938420E-06	3.4352680E-10	8.9000000E+00	2.2585180E-05	2.1810390E+00	2.1810620E+00
	8636	M1	7	1	--->	M3	5	8	2.6459760E+01	3.6277400E-02	9.7938420E-06	8.3564650E-07	8.9000000E+00	2.2943270E-05	2.0858860E+00	2.0859090E+00
	8637	M1	7	1	--->	M3	5	9	2.4648380E+01	1.1691360E-04	9.7938420E-06	2.5087300E-09	8.9000000E+00	2.2768870E-05	2.0880750E+00	2.0880980E+00
	8638	M1	7	1	--->	M3	5	10	1.8451560E+01	1.5773470E-06	9.7938420E-06	2.5337340E-11	8.9000000E+00	9.2152330E-05	3.9837840E+00	3.9838760E+00
	8639	M1	7	1	--->	M3	5	11	1.3189150E+01	1.4058240E-06	9.7938420E-06	1.6141660E-11	8.9000000E+00	1.8420040E-04	2.9135530E+00	2.9137370E+00
	8640	M1	7	1	--->	M3	7	1	3.2439070E+01	4.2341760E-02	9.7938420E-06	1.1957430E-06	8.9000000E+00	2.1812460E-05	2.0950100E+00	2.0950310E+00
	8641	M1	7	1	--->	M3	7	3	2.9338990E+01	2.4704620E-01	9.7938420E-06	6.3099200E-06	8.9000000E+00	2.2340280E-05	2.0891290E+00	2.0891510E+00
	8642	M1	7	1	--->	M3	7	4	2.8844720E+01	2.1782760E-03	9.7938420E-06	5.4699050E-08	8.9000000E+00	2.2555210E-05	2.1840490E+00	2.1840710E+00
	8643	M1	7	1	--->	M3	7	5	2.7437730E+01	2.8895660E-04	9.7938420E-06	6.9021030E-09	8.9000000E+00	2.3199570E-05	2.2005540E+00	2.2005770E+00
	8644	M1	7	1	--->	M3	7	6	2.7328440E+01	1.0307610E-03	9.7938420E-06	2.4522990E-08	8.9000000E+00	2.2641320E-05	2.1067690E+00	2.1067910E+00
	8645	M1	7	1	--->	M3	7	7	2.6564310E+01	3.9566360E-03	9.7938420E-06	9.1500870E-08	8.9000000E+00	2.2677480E-05	2.0856480E+00	2.0856710E+00
	8646	M1	7	1	--->	M3	7	8	2.4128660E+01	1.1332440E-05	9.7938420E-06	2.3804410E-10	8.9000000E+00	2.2945950E-05	2.0856180E+00	2.0856410E+00
	8647	M1	7	1	--->	M3	9	1	3.0594970E+01	4.1677300E-01	9.7938420E-06	1.1100690E-05	8.9000000E+00	2.2164580E-05	2.0921540E+00	2.0921770E+00
	8648	M1	7	1	--->	M3	9	2	2.9391310E+01	9.5035820E-03	9.7938420E-06	2.4316820E-07	8.9000000E+00	2.2352140E-05	2.0878190E+00	2.0878420E+00
	8649	M1	7	1	--->	M3	9	5	2.4180720E+01	1.1556460E-05	9.7938420E-06	2.4327340E-10	8.9000000E+00	2.2888690E-05	2.0842480E+00	2.0842710E+00
	8650	M1	7	1	--->	M3	11	1	3.0727030E+01	6.2183720E-11	9.7938420E-06	1.6634040E-15	8.9000000E+00	2.2168590E-05	2.0905760E+00	2.0905980E+00
	8651	M1	7	1	--->	M3	11	2	2.7813070E+01	4.5962310E-17	9.7938420E-06	1.1128880E-21	8.9000000E+00	2.2247720E-05	2.0959790E+00	2.0960010E+00
	8652	M1	7	1	--->	M4	3	1	6.3595560E+01	9.3077720E-12	9.7938420E-06	5.1531540E-16	8.9000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8653	M1	7	1	--->	M4	5	1	6.3554990E+01	8.3537230E-10	9.7938420E-06	4.6220040E-14	8.9000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8654	M1	7	1	--->	N1	1	1	6.5757210E+01	1.6389560E-19	9.7938420E-06	9.3823410E-24	8.9000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8655	M1	7	1	--->	N1	1	2	6.4960420E+01	7.8935200E-19	9.7938420E-06	4.4639580E-23	8.9000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8656	M1	7	1	--->	N1	1	3	6.2155260E+01	5.0960360E-24	9.7938420E-06	2.7574710E-28	8.9000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8657	M1	7	1	--->	N1	3	1	6.7354080E+01	3.9327070E-11	9.7938420E-06	2.3059830E-15	8.9000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8658	M1	7	1	--->	N1	3	2	6.5753960E+01	2.0026110E-09	9.7938420E-06	1.1463550E-13	8.9000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8659	M1	7	1	--->	N1	3	3	6.5737350E+01	8.8132130E-10	9.7938420E-06	5.0436740E-14	8.9000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8660	M1	7	1	--->	N1	3	4	6.4948830E+01	1.1674880E-14	9.7938420E-06	6.6012200E-19	8.9000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8661	M1	7	1	--->	N1	5	1	6.7343590E+01	7.7532770E-09	9.7938420E-06	4.5455050E-13	8.9000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8662	M1	7	1	--->	N1	5	2	6.6606230E+01	5.8726370E-13	9.7938420E-06	3.4052470E-17	8.9000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8663	M1	7	1	--->	N1	5	3	6.5759990E+01	8.5102210E-10	9.7938420E-06	4.8719540E-14	8.9000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8664	M1	7	1	--->	N1	5	4	6.5722170E+01	7.8179100E-10	9.7938420E-06	4.4730430E-14	8.9000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8665	M1	7	1	--->	N1	7	1	6.7329070E+01	1.1163580E-07	9.7938420E-06	6.5434460E-12	8.9000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8666	M1	7	1	--->	N1	7	2	6.6575600E+01	2.8589300E-11	9.7938420E-06	1.6569880E-15	8.9000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8667	M1	7	1	--->	N1	7	3	6.5016180E+01	8.0052030E-14	9.7938420E-06	4.5310030E-18	8.9000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8668	M1	7	1	--->	N1	9	1	6.7310760E+01	5.9715610E-09	9.7938420E-06	3.4992340E-13	8.9000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8669	M1	7	1	--->	N1	9	2	6.5016210E+01	6.4588670E-13	9.7938420E-06	3.6557680E-17	8.9000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8670	M1	7	2	--->	M1	3	1	4.3817500E+00	3.2934860E-14	1.0941760E-05	1.4035820E-19	8.9000000E+00	4.0458760E-05	3.6405930E+00	3.6406330E+00
	8671	M1	7	2	--->	M1	3	2	2.4676500E+00	2.8522680E-17	1.0941760E-05	6.8455520E-23	8.9000000E+00	4.0823400E-05	4.1540760E+00	4.1541160E+00
	8672	M1	7	2	--->	M1	3	3	8.3642000E-01	1.8261780E-14	1.0941760E-05	1.4856010E-20	8.9000000E+00	4.0466800E-05	3.7425640E+00	3.7426050E+00
	8673	M1	7	2	--->	M1	5	1	4.3670400E+00	6.0748290E-13	1.0941760E-05	2.5802140E-18	8.9000000E+00	4.0568610E-05	3.9480110E+00	3.9480520E+00
	8674	M1	7	2	--->	M1	5	2	2.4563600E+00	1.7887400E-17	1.0941760E-05	4.2734020E-23	8.9000000E+00	4.0852020E-05	4.0427770E+00	4.0428180E+00
	8675	M1	7	2	--->	M1	5	3	8.3380000E-01	1.9954280E-15	1.0941760E-05	1.6182010E-21	8.9000000E+00	4.1086290E-05	3.8116570E+00	3.8116980E+00
	8676	M1	7	2	--->	M1	7	1	4.3467300E+00	2.6244260E-12	1.0941760E-05	1.1095110E-17	8.9000000E+00	4.0533030E-05	3.9221370E+00	3.9221770E+00
	8677	M1	7	2	--->	M1	9	1	4.3211200E+00	5.9028660E-15	1.0941760E-05	2.4808110E-20	8.9000000E+00	4.0508660E-05	3.6710900E+00	3.6711310E+00
	8678	M1	7	2	--->	M2	3	4	3.3364010E+01	2.4639880E-16	1.0941760E-05	7.9956070E-21	8.9000000E+00	2.1786020E-05	1.8645660E+00	1.8645880E+00
	8679	M1	7	2	--->	M2	3	5	3.2455080E+01	5.1959250E-17	1.0941760E-05	1.6401370E-21	8.9000000E+00	2.2111840E-05	1.8770530E+00	1.8770750E+00
	8680	M1	7	2	--->	M2	3	6	3.0706330E+01	1.2762260E-15	1.0941760E-05	3.8114480E-20	8.9000000E+00	2.2756530E-05	1.8571200E+00	1.8571430E+00
	8681	M1	7	2	--->	M2	5	3	3.4695010E+01	2.4221880E-03	1.0941760E-05	8.1735260E-08	8.9000000E+00	2.2048360E-05	1.8628240E+00	1.8628460E+00
	8682	M1	7	2	--->	M2	5	7	3.1263250E+01	1.1184820E-03	1.0941760E-05	3.4009300E-08	8.9000000E+00	2.2787820E-05	1.9933680E+00	1.9933910E+00
	8683	M1	7	2	--->	M2	7	2	3.4812530E+01	9.2603940E-08	1.0941760E-05	3.1354480E-12	8.9000000E+00	2.2043810E-05	1.8635990E+00	1.8636210E+00
	8684	M1	7	2	--->	M2	7	9	2.2454830E+01	5.3247590E-04	1.0941760E-05	1.1629050E-08	8.9000000E+00	9.3744200E-05	3.8615260E+00	3.8616200E+00
	8685	M1	7	2	--->	M2	9	3	3.1735550E+01	4.4640000E-01	1.0941760E-05	1.3778590E-05	8.9000000E+00	2.2149280E-05	1.8663170E+00	1.8663390E+00
	8686	M1	7	2	--->	M2	9	4	3.1487040E+01	4.0217630E-02	1.0941760E-05	1.2316370E-06	8.9000000E+00	2.2396610E-05	1.8638220E+00	1.8638440E+00
	8687	M1	7	2	--->	M3	3	1	3.6919100E+01	1.0813760E-14	1.0941760E-05	3.8829550E-19	8.9000000E+00	2.1731890E-05	1.8646340E+00	1.8646560E+00
	8688	M1	7	2	--->	M3	3	2	3.4718220E+01	2.2095460E-17	1.0941760E-05	7.4609650E-22	8.9000000E+00	2.1867100E-05	1.8657140E+00	1.8657360E+00
	8689	M1	7	2	--->	M3	3	3	3.3737380E+01	4.1658420E-15	1.0941760E-05	1.3669370E-19	8.9000000E+00	2.2176760E-05	1.8606230E+00	1.8606460E+00
	8690	M1	7	2	--->	M3	3	7	2.9158810E+01	3.6467280E-16	1.0941760E-05	1.0342070E-20	8.9000000E+00	2.2670030E-05	1.8593170E+00	1.8593390E+00
	8691	M1	7	2	--->	M3	3	8	2.8697050E+01	4.8472110E-20	1.0941760E-05	1.3528940E-24	8.9000000E+00	2.3093260E-05	1.8523090E+00	1.8523320E+00
	8692	M1	7	2	--->	M3	3	9	2.6774710E+01	1.9528100E-19	1.0941760E-05	5.0853320E-24	8.9000000E+00	2.2695670E-05	1.8584740E+00	1.8584970E+00
	8693	M1	7	2	--->	M3	3	10	1.8794920E+01	2.0267230E-17	1.0941760E-05	3.7048390E-22	8.9000000E+00	1.4402700E-04	2.5105200E+00	2.5106640E+00
	8694	M1	7	2	--->	M3	5	1	3.6864200E+01	3.3665510E-05	1.0941760E-05	1.2070480E-09	8.9000000E+00	2.1754950E-05	1.8658150E+00	1.8658370E+00
	8695	M1	7	2	--->	M3	5	2	3.4877830E+01	6.8294260E-07	1.0941760E-05	2.3166910E-11	8.9000000E+00	2.1937880E-05	1.8662520E+00	1.8662740E+00
	8696	M1	7	2	--->	M3	5	4	3.3720200E+01	1.0284350E-03	1.0941760E-05	3.3728860E-08	8.9000000E+00	2.2183380E-05	1.8624900E+00	1.8625130E+00
	8697	M1	7	2	--->	M3	5	5	3.3485730E+01	7.9598730E-04	1.0941760E-05	2.5923910E-08	8.9000000E+00	2.2051460E-05	1.8636990E+00	1.8637210E+00
	8698	M1	7	2	--->	M3	5	6	3.3381930E+01	1.7149970E-01	1.0941760E-05	5.5681290E-06	8.9000000E+00	2.2464360E-05	1.9522560E+00	1.9522780E+00
	8699	M1	7	2	--->	M3	5	8	3.0806480E+01	9.5533070E-05	1.0941760E-05	2.8624000E-09	8.9000000E+00	2.2822440E-05	1.8571030E+00	1.8571260E+00
	8700	M1	7	2	--->	M3	5	9	2.8995110E+01	1.5318840E-05	1.0941760E-05	4.3200130E-10	8.9000000E+00	2.2648050E-05	1.8592920E+00	1.8593140E+00
	8701	M1	7	2	--->	M3	5	10	2.2798290E+01	4.6559960E-02	1.0941760E-05	1.0324030E-06	8.9000000E+00	9.2031510E-05	3.7550000E+00	3.7550920E+00
	8702	M1	7	2	--->	M3	5	11	1.7535870E+01	3.0519130E-04	1.0941760E-05	5.2051590E-09	8.9000000E+00	1.8407960E-04	2.6847700E+00	2.6849540E+00
	8703	M1	7	2	--->	M3	7	1	3.6785800E+01	9.3012750E-06	1.0941760E-05	3.3278000E-10	8.9000000E+00	2.1691640E-05	1.8662260E+00	1.8662480E+00
	8704	M1	7	2	--->	M3	7	3	3.3685710E+01	4.3343510E-04	1.0941760E-05	1.4200520E-08	8.9000000E+00	2.2219460E-05	1.8603450E+00	1.8603680E+00
	8705	M1	7	2	--->	M3	7	4	3.3191450E+01	1.6263540E-02	1.0941760E-05	5.2502000E-07	8.9000000E+00	2.2434390E-05	1.9552650E+00	1.9552880E+00
	8706	M1	7	2	--->	M3	7	5	3.1784460E+01	6.1877980E-03	1.0941760E-05	1.9128700E-07	8.9000000E+00	2.3078750E-05	1.9717710E+00	1.9717940E+00
	8707	M1	7	2	--->	M3	7	6	3.1675170E+01	2.1471850E-02	1.0941760E-05	6.6148930E-07	8.9000000E+00	2.2520490E-05	1.8779850E+00	1.8780080E+00
	8708	M1	7	2	--->	M3	7	7	3.0911040E+01	4.8606640E-05	1.0941760E-05	1.4613150E-09	8.9000000E+00	2.2556650E-05	1.8568640E+00	1.8568870E+00
	8709	M1	7	2	--->	M3	7	8	2.8475390E+01	2.4320390E-01	1.0941760E-05	6.7355760E-06	8.9000000E+00	2.2825130E-05	1.8568340E+00	1.8568570E+00
	8710	M1	7	2	--->	M3	9	1	3.4941690E+01	3.7566030E-07	1.0941760E-05	1.2766560E-11	8.9000000E+00	2.2043760E-05	1.8633710E+00	1.8633930E+00
	8711	M1	7	2	--->	M3	9	2	3.3738030E+01	5.9469070E-06	1.0941760E-05	1.9513960E-10	8.9000000E+00	2.2231310E-05	1.8590360E+00	1.8590580E+00
	8712	M1	7	2	--->	M3	9	5	2.8527440E+01	1.2865100E-03	1.0941760E-05	3.5695250E-08	8.9000000E+00	2.2767860E-05	1.8554650E+00	1.8554880E+00
	8713	M1	7	2	--->	M3	11	1	3.5073760E+01	1.8663790E-13	1.0941760E-05	6.3667340E-18	8.9000000E+00	2.2047760E-05	1.8617930E+00	1.8618150E+00
	8714	M1	7	2	--->	M3	11	2	3.2159800E+01	3.1550060E-10	1.0941760E-05	9.8684310E-15	8.9000000E+00	2.2126900E-05	1.8671960E+00	1.8672180E+00
	8715	M1	7	2	--->	M4	3	1	6.7942290E+01	5.7900910E-05	1.0941760E-05	3.8261330E-09	8.9000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8716	M1	7	2	--->	M4	5	1	6.7901720E+01	5.4213430E-06	1.0941760E-05	3.5803230E-10	8.9000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8717	M1	7	2	--->	N1	1	1	7.0103930E+01	1.1757590E-20	1.0941760E-05	8.0166890E-25	8.9000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8718	M1	7	2	--->	N1	1	2	6.9307150E+01	1.6671310E-20	1.0941760E-05	1.1237830E-24	8.9000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8719	M1	7	2	--->	N1	1	3	6.6501990E+01	3.6780970E-18	1.0941760E-05	2.3789890E-22	8.9000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8720	M1	7	2	--->	N1	3	1	7.1700810E+01	4.8608600E-12	1.0941760E-05	3.3897810E-16	8.9000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8721	M1	7	2	--->	N1	3	2	7.0100680E+01	4.6566150E-10	1.0941760E-05	3.1748780E-14	8.9000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8722	M1	7	2	--->	N1	3	3	7.0084070E+01	2.7558470E-09	1.0941760E-05	1.8784900E-13	8.9000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
	8723	M1	7	2	--->	N1	3	4	6.9295560E+01	6.6297750E-13	1.0941760E-05	4.4682630E-17	8.9000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00
