Transition register 	 Shell IS 	 IS Configuration 	 IS 2JJ 	 IS eigenvalue 	 IS higher configuration 	 IS percentage 	 Shell FS 	FS Configuration 	 FS 2JJ 	 FS eigenvalue 	 FS higher configuration 	 FS percentage 	 transition energy [eV] 	 intensity 	 intensity [eV] 	 width [eV] 
1130 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2s_2p 	 (1s)2 (2s)1 (2p)5 (3s)2 (3p)6 (3d)10 (4s)2        	 2 	 1 	   	  	 6997.96 	 1.25722e-09 	 8.79798e-06 	 23.2718
1131 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2s_2p 	 (1s)2 (2s)1 (2p)5 (3s)2 (3p)6 (3d)10 (4s)2        	 4 	 1 	   	  	 7009.33 	 1.01032e-08 	 7.08167e-05 	 19.9782
1132 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_2p 	 (1s)2 (2s)2 (2p)4 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 2 	   	  	 7098.81 	 5.25781e-09 	 3.73242e-05 	 3.45019
1133 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_2p 	 (1s)2 (2s)2 (2p)4 (3s)2 (3p)6 (3d)10 (4s)2        	 4 	 2 	   	  	 7127.9 	 4.94217e-06 	 0.0352273 	 3.43315
1134 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_2p 	 (1s)2 (2s)2 (2p)4 (3s)2 (3p)6 (3d)10 (4s)2        	 2 	 1 	   	  	 7138.44 	 2.29569e-06 	 0.0163876 	 3.42361
1135 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_2p 	 (1s)2 (2s)2 (2p)4 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	   	  	 7143.18 	 4.2078e-06 	 0.0300571 	 3.42724
1136 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_2p 	 (1s)2 (2s)2 (2p)4 (3s)2 (3p)6 (3d)10 (4s)2        	 4 	 1 	   	  	 7156.46 	 9.50561e-06 	 0.0680265 	 3.39764
1137 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2s_3s 	 (1s)2 (2s)1 (2p)6 (3s)1 (3p)6 (3d)10 (4s)2        	 0 	 1 	   	  	 7835.21 	 2.67293e-07 	 0.0020943 	 58.1148
1138 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2s_3s 	 (1s)2 (2s)1 (2p)6 (3s)1 (3p)6 (3d)10 (4s)2        	 2 	 1 	   	  	 7836.3 	 5.59754e-07 	 0.0043864 	 8.38211
1139 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2s_3p 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 2 	   	  	 7879.86 	 1.02803e-07 	 0.000810073 	 9.89208
1140 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2s_3p 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 0 	 1 	   	  	 7880.81 	 4.47701e-09 	 3.52825e-05 	 6.44009
1141 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2s_3p 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	   	  	 7882.6 	 2.93931e-09 	 2.31694e-05 	 8.09722
1142 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2s_3p 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 4 	 1 	   	  	 7883.54 	 1.97125e-07 	 0.00155404 	 6.59543
1143 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2s_3d 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)9 (4s)2         	 4 	 2 	   	  	 7958.91 	 3.10168e-07 	 0.0024686 	 8.80793
1144 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2s_3d 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 1 	   	  	 7961.2 	 2.63098e-07 	 0.00209458 	 8.74444
1145 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2s_3d 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)9 (4s)2         	 4 	 1 	   	  	 7961.36 	 8.38176e-07 	 0.00667302 	 8.7627
1146 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2s_3d 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 1 	   	  	 7961.55 	 1.18075e-08 	 9.4006e-05 	 8.73324
1147 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2s_4s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1        	 0 	 1 	   	  	 7969.18 	 7.93558e-10 	 6.32401e-06 	 1.76237
1148 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2s_4s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1        	 2 	 1 	   	  	 7969.33 	 5.83741e-11 	 4.65202e-07 	 1.67919
1149 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_3s 	 (1s)2 (2s)2 (2p)5 (3s)1 (3p)6 (3d)10 (4s)2        	 2 	 2 	   	  	 7980.61 	 5.16025e-10 	 4.11819e-06 	 2.31632
1150 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_3s 	 (1s)2 (2s)2 (2p)5 (3s)1 (3p)6 (3d)10 (4s)2        	 0 	 1 	   	  	 7981.53 	 1.46266e-13 	 1.16743e-09 	 2.28075
1151 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_3s 	 (1s)2 (2s)2 (2p)5 (3s)1 (3p)6 (3d)10 (4s)2        	 2 	 1 	   	  	 7999.98 	 1.54364e-11 	 1.23491e-07 	 2.33227
1152 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_3s 	 (1s)2 (2s)2 (2p)5 (3s)1 (3p)6 (3d)10 (4s)2        	 4 	 1 	   	  	 8001.64 	 1.56266e-09 	 1.25038e-05 	 2.27346
1153 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)2        	 4 	 3 	   	  	 8028.98 	 0.0217351 	 174.511 	 2.32722
1154 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)2        	 0 	 2 	   	  	 8029.25 	 0.000624931 	 5.01773 	 4.74235
1155 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 4 	   	  	 8030.04 	 0.00427046 	 34.292 	 2.33687
1156 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 3 	   	  	 8030.7 	 0.0044058 	 35.3817 	 2.2751
1157 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)2        	 4 	 2 	 2p*2 3p*2 2p3 3p3 1s2 2s2 3s2 4s2 3d*4 3d6  	 54.44227 	 8046.78 	 0.000670432 	 5.39482 	 2.2343
1158 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 2 	   	  	 8047.66 	 0.00393201 	 31.6435 	 2.31187
1159 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)2        	 4 	 1 	   	  	 8048.31 	 0.0312045 	 251.143 	 2.43044
1160 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)2        	 0 	 1 	   	  	 8050.85 	 0.0110279 	 88.784 	 3.86194
1161 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)2        	 6 	 1 	   	  	 8053.25 	 1.93111e-06 	 0.0155517 	 2.27355
1162 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	   	  	 8053.51 	 0.022193 	 178.732 	 2.27507
1163 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 3 	   	  	 8106.77 	 3.94853e-11 	 3.20098e-07 	 2.43104
1164 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 3 	   	  	 8107.7 	 1.4038e-11 	 1.13816e-07 	 2.44142
1165 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 4 	 4 	   	  	 8108.42 	 1.01713e-10 	 8.24732e-07 	 2.31588
1166 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 4 	 3 	   	  	 8109.81 	 8.70715e-11 	 7.06133e-07 	 1.9101
1167 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_4s 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1        	 2 	 2 	   	  	 8116.69 	 4.42565e-11 	 3.59216e-07 	 2.21625
1168 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_4s 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1        	 0 	 1 	   	  	 8116.73 	 9.21652e-15 	 7.4808e-11 	 2.20838
1169 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	   	  	 8126.1 	 1.20946e-09 	 9.82819e-06 	 2.40711
1170 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	   	  	 8126.44 	 2.85823e-09 	 2.32272e-05 	 2.54351
1171 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	   	  	 8127.26 	 6.82211e-15 	 5.54451e-11 	 2.22505
1172 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 1 	   	  	 8127.63 	 2.13915e-11 	 1.73862e-07 	 2.34051
1173 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 4 	 2 	   	  	 8128.2 	 1.86529e-11 	 1.51615e-07 	 2.39091
1174 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 1 	   	  	 8129.16 	 3.18171e-11 	 2.58646e-07 	 2.24211
1175 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 4 	 1 	   	  	 8130.14 	 1.60839e-09 	 1.30764e-05 	 2.05331
1176 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 8 	 1 	   	  	 8130.27 	 9.46443e-14 	 7.69484e-10 	 1.82667
1177 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_4s 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1        	 2 	 1 	   	  	 8136.72 	 1.71008e-12 	 1.39144e-08 	 2.19214
1178 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 2p_4s 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1        	 4 	 1 	   	  	 8136.8 	 1.05484e-10 	 8.58302e-07 	 2.20314
1179 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3s_3s 	 (1s)2 (2s)2 (2p)6 (3p)6 (3d)10 (4s)2              	 0 	 1 	   	  	 8808.3 	 1.35543e-07 	 0.0011939 	 5.27643
1180 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)2        	 2 	 2 	   	  	 8849.23 	 1.43016e-08 	 0.000126558 	 18.5272
1181 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)2        	 0 	 1 	   	  	 8862.66 	 8.98379e-10 	 7.96203e-06 	 11.3598
1182 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)2        	 2 	 1 	   	  	 8863.6 	 1.2909e-08 	 0.00011442 	 11.1183
1183 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)2        	 4 	 1 	   	  	 8865.22 	 6.04137e-08 	 0.000535581 	 10.6299
1184 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)2        	 0 	 2 	   	  	 8898.01 	 0.000265317 	 2.36079 	 7.09119
1185 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)2        	 4 	 2 	   	  	 8904.41 	 0.00282488 	 25.1539 	 6.11821
1186 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)2        	 0 	 1 	   	  	 8907.66 	 0.00286204 	 25.4941 	 6.55374
1187 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)2        	 2 	 1 	   	  	 8907.86 	 0.0016996 	 15.1398 	 6.57271
1188 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)2        	 4 	 1 	   	  	 8909.9 	 0.00442713 	 39.4453 	 6.36892
1189 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3s_3d 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)9 (4s)2         	 4 	 2 	   	  	 8932.07 	 8.59395e-08 	 0.000767618 	 4.65746
1190 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3s_3d 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)9 (4s)2         	 2 	 1 	   	  	 8937.47 	 5.77757e-08 	 0.000516369 	 4.73893
1191 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3s_3d 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)9 (4s)2         	 4 	 1 	   	  	 8937.58 	 1.75338e-07 	 0.0015671 	 4.75784
1192 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3s_3d 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)9 (4s)2         	 6 	 1 	   	  	 8937.75 	 4.3673e-09 	 3.90338e-05 	 4.76995
1193 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 6 	 3 	   	  	 8974.98 	 1.21422e-06 	 0.0108976 	 7.4882
1194 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 2 	 3 	   	  	 8976.07 	 3.30131e-07 	 0.00296328 	 5.40148
1195 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 4 	 4 	   	  	 8982.66 	 8.28388e-07 	 0.00744113 	 5.09378
1196 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 2 	 2 	   	  	 8983.04 	 2.20366e-06 	 0.0197956 	 5.40811
1197 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 6 	 2 	   	  	 8983.97 	 2.3149e-06 	 0.020797 	 5.46429
1198 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 4 	 3 	   	  	 8984.63 	 3.82749e-07 	 0.00343886 	 4.43285
1199 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 2 	 1 	   	  	 8985.06 	 9.93155e-08 	 0.000892356 	 4.0991
1200 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 0 	 1 	   	  	 8985.15 	 7.95484e-12 	 7.14754e-08 	 3.9552
1201 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 4 	 2 	   	  	 8988.06 	 2.05696e-08 	 0.000184881 	 2.88139
1202 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 6 	 1 	   	  	 8989.75 	 2.69131e-06 	 0.0241942 	 2.60102
1203 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 4 	 1 	   	  	 8989.83 	 3.19504e-06 	 0.0287229 	 2.9278
1204 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 8 	 1 	   	  	 8990.89 	 2.93562e-10 	 2.63938e-06 	 2.52797
1205 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 0 	 2 	   	  	 0 	 0 	 0 	 1.47272
1206 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 8 	 2 	   	  	 0 	 0 	 0 	 1.47272
1207 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 0 	 1 	   	  	 0 	 0 	 0 	 1.47272
1208 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 2 	 1 	   	  	 0 	 0 	 0 	 1.47272
1209 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 4 	 3 	   	  	 0 	 0 	 0 	 1.47272
1210 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 4 	 2 	   	  	 0 	 0 	 0 	 1.47272
1211 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 4 	 1 	   	  	 0 	 0 	 0 	 1.47272
1212 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 6 	 1 	   	  	 0 	 0 	 0 	 1.47272
1213 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 8 	 1 	   	  	 0 	 0 	 0 	 1.47272
1214 	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	  	  	 3d_4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1         	 4 	 2 	   	  	 9067.69 	 2.86564e-09 	 2.59847e-05 	 1.47272
